,Date,Latitude,Longitude,cld,dtr,frs,pet,pre,tmn,tmp,tmx,vap,wet
0,1901-01-16,21.0283,105.8542,73.80000305175781,5.800000190734863,0,2.0,19.0,15.0,17.89999961853027,20.80000114440918,15.80000019073486,10.94999980899306
1,1901-02-15,21.0283,105.8542,78.80000305175781,5.200000286102295,0,1.800000071525574,17.30000114440918,14.30000019073486,16.89999961853027,19.5,17.10000038146973,10.09999942799769
2,1901-03-16,21.0283,105.8542,80.0,5.400000095367432,0,2.400000095367432,75.80000305175781,18.0,20.70000076293945,23.39999961853027,20.89999961853027,20.12999916099537
3,1901-04-16,21.0283,105.8542,75.0,6.099999904632568,0,3.100000143051147,134.3000030517578,21.80000114440918,24.80000114440918,27.89999961853027,26.5,16.38999939
4,1901-05-16,21.0283,105.8542,66.30000305175781,7.300000190734863,0,3.900000095367432,146.6000061035156,24.60000038146973,28.20000076293945,31.89999961853027,31.70000076293945,13.67999935199074
5,1901-06-16,21.0283,105.8542,72.5,7.0,0,3.700000047683716,145.0,26.0,29.5,33.0,33.90000152587891,11.759999275
6,1901-07-16,21.0283,105.8542,67.5,7.099999904632568,0,3.900000095367432,175.1000061035156,26.20000076293945,29.70000076293945,33.29999923706055,34.60000228881836,12.30999946599537
7,1901-08-16,21.0283,105.8542,71.30000305175781,6.599999904632568,0,3.5,178.4000091552734,25.70000076293945,29.0,32.29999923706055,34.20000076293945,13.13000011399306
8,1901-09-16,21.0283,105.8542,63.79999923706055,6.700000286102295,0,3.5,156.1999969482422,24.80000114440918,28.10000038146973,31.5,31.60000038146973,11.069999695
9,1901-10-16,21.0283,105.8542,63.79999923706055,6.700000286102295,0,2.900000095367432,56.90000152587891,22.39999961853027,25.70000076293945,29.10000038146973,26.70000076293945,7.26999998099537
10,1901-11-16,21.0283,105.8542,65.0,6.800000190734863,0,2.299999952316284,14.5,18.60000038146973,22.0,25.39999961853027,21.0,4.699999808993056
11,1901-12-16,21.0283,105.8542,66.30000305175781,6.800000190734863,0,1.899999976158142,1.600000023841858,15.0,18.39999961853027,21.80000114440918,17.10000038146973,1.669999956990741
12,1902-01-16,21.0283,105.8542,73.80000305175781,5.800000190734863,0,1.899999976158142,9.40000057220459,14.40000057220459,17.30000114440918,20.20000076293945,15.80000019073486,5.629999637997686
13,1902-02-15,21.0283,105.8542,78.80000305175781,5.200000286102295,0,1.899999976158142,13.19999980926514,14.90000057220459,17.5,20.10000038146973,17.10000038146973,6.099999905
14,1902-03-16,21.0283,105.8542,80.0,5.400000095367432,0,2.5,28.0,18.60000038146973,21.30000114440918,24.0,20.89999961853027,11.03999996199074
15,1902-04-16,21.0283,105.8542,75.0,6.099999904632568,0,3.100000143051147,68.5999984741211,21.89999961853027,24.89999961853027,28.0,26.5,11.52999973299769
16,1902-05-16,21.0283,105.8542,66.30000305175781,7.300000190734863,0,3.900000095367432,74.9000015258789,24.89999961853027,28.5,32.20000076293945,31.70000076293945,8.659999846990742
17,1902-06-16,21.0283,105.8542,72.5,7.0,0,3.700000047683716,148.9000091552734,25.89999961853027,29.39999961853027,32.90000152587891,33.90000152587891,12.64999961899306
18,1902-07-16,21.0283,105.8542,67.5,7.099999904632568,0,3.900000095367432,206.0,26.20000076293945,29.70000076293945,33.29999923706055,34.60000228881836,14.53999996199074
19,1902-08-16,21.0283,105.8542,71.30000305175781,6.599999904632568,0,3.5,297.8999938964844,25.89999961853027,29.20000076293945,32.5,34.20000076293945,15.0
20,1902-09-16,21.0283,105.8542,63.79999923706055,6.700000286102295,0,3.5,13.80000019073486,24.80000114440918,28.10000038146973,31.5,31.60000038146973,3.659999846990741
21,1902-10-16,21.0283,105.8542,63.79999923706055,6.700000286102295,0,2.900000095367432,79.80000305175781,22.30000114440918,25.60000038146973,29.0,26.70000076293945,8.849999427997686
22,1902-11-16,21.0283,105.8542,65.0,6.800000190734863,0,2.299999952316284,48.79999923706055,18.80000114440918,22.20000076293945,25.60000038146973,21.0,7.069999695000001
23,1902-12-16,21.0283,105.8542,66.30000305175781,6.800000190734863,0,2.0,89.30000305175781,15.60000038146973,19.0,22.39999961853027,17.10000038146973,14.26999950399306
24,1903-01-16,21.0283,105.8542,73.80000305175781,5.800000190734863,0,1.800000071525574,8.699999809265137,14.0,16.89999961853027,19.80000114440918,15.80000019073486,7.409999846990742
25,1903-02-15,21.0283,105.8542,78.80000305175781,5.200000286102295,0,1.899999976158142,45.79999923706055,14.90000057220459,17.5,20.10000038146973,17.10000038146973,15.33999919899305
26,1903-03-16,21.0283,105.8542,80.0,5.400000095367432,0,2.5,44.90000152587891,18.5,21.20000076293945,23.89999961853027,20.89999961853027,16.10000038099537
27,1903-04-16,21.0283,105.8542,75.0,6.099999904632568,0,3.100000143051147,38.60000228881836,21.89999961853027,24.89999961853027,28.0,26.5,9.159999846990742
28,1903-05-16,21.0283,105.8542,66.30000305175781,7.300000190734863,0,3.799999952316284,63.5,24.5,28.10000038146973,31.80000114440918,31.70000076293945,9.039999961990741
29,1903-06-16,21.0283,105.8542,72.5,7.0,0,3.700000047683716,147.5,25.89999961853027,29.39999961853027,32.90000152587891,33.90000152587891,12.35999965699074
30,1903-07-16,21.0283,105.8542,67.5,7.099999904632568,0,3.900000095367432,365.1000061035156,26.20000076293945,29.70000076293945,33.29999923706055,34.60000228881836,19.78999900799769
31,1903-08-16,21.0283,105.8542,71.30000305175781,6.599999904632568,0,3.5,249.3000030517578,25.70000076293945,29.0,32.29999923706055,34.20000076293945,16.42000007599537
32,1903-09-16,21.0283,105.8542,63.79999923706055,6.700000286102295,0,3.400000095367432,230.1000061035156,24.5,27.80000114440918,31.20000076293945,31.60000038146973,14.32999992399306
33,1903-10-16,21.0283,105.8542,63.79999923706055,6.700000286102295,0,2.900000095367432,104.0999984741211,22.20000076293945,25.5,28.89999961853027,26.70000076293945,9.220000266990741
34,1903-11-16,21.0283,105.8542,65.0,6.800000190734863,0,2.200000047683716,12.19999980926514,18.20000076293945,21.60000038146973,25.0,21.0,3.079999923993055
35,1903-12-16,21.0283,105.8542,66.30000305175781,6.800000190734863,0,1.800000071525574,1.5,14.69999980926514,18.10000038146973,21.5,17.10000038146973,1.519999980995371
36,1904-01-16,21.0283,105.8542,73.80000305175781,5.800000190734863,0,1.800000071525574,0.1000000014901161,13.80000019073486,16.70000076293945,19.60000038146973,15.80000019073486,0.2299999889930555
